Date,PA1436583006-MVC,PA1436583006-P,PA1436583006-PH,PA1436583006-PL,PA1436583006-PO,US22160K1051-MVC,US22160K1051-P,US22160K1051-PH,US22160K1051-PL,US22160K1051-PO,US4581401001-MVC,US4581401001-P,US4581401001-PH,US4581401001-PL,US4581401001-PO,AN8068571086-MVC,AN8068571086-P,AN8068571086-PH,AN8068571086-PL,AN8068571086-PO,PA1436583006-WC01151,PA1436583006-WC02001,PA1436583006-WC02999,PA1436583006-WC03051,PA1436583006-WC03255,PA1436583006-WC05376,PA1436583006-WC08101,PA1436583006-WC08106,PA1436583006-WC08221,PA1436583006-WC08231,PA1436583006-WC08311,PA1436583006-WC08316,PA1436583006-WC18191,US22160K1051-WC01151,US22160K1051-WC02001,US22160K1051-WC02999,US22160K1051-WC03051,US22160K1051-WC03255,US22160K1051-WC05376,US22160K1051-WC08101,US22160K1051-WC08106,US22160K1051-WC08221,US22160K1051-WC08231,US22160K1051-WC08311,US22160K1051-WC08316,US22160K1051-WC18191,US4581401001-WC01151,US4581401001-WC02001,US4581401001-WC02999,US4581401001-WC03051,US4581401001-WC03255,US4581401001-WC05376,US4581401001-WC08101,US4581401001-WC08106,US4581401001-WC08221,US4581401001-WC08231,US4581401001-WC08311,US4581401001-WC08316,US4581401001-WC18191,AN8068571086-WC01151,AN8068571086-WC02001,AN8068571086-WC02999,AN8068571086-WC03051,AN8068571086-WC03255,AN8068571086-WC05376,AN8068571086-WC08101,AN8068571086-WC08106,AN8068571086-WC08221,AN8068571086-WC08231,AN8068571086-WC08311,AN8068571086-WC08316,AN8068571086-WC18191,NASA100-PH,NASA100-PL,NASA100-PO,NASCOMP-PH,NASCOMP-PL,NASCOMP-PO,S&PCOMP-PH,S&PCOMP-PL,S&PCOMP-PO,CBOEVIX-PH,CBOEVIX-PL,CBOEVIX-PO,GOLDBLN-P,GOLDBLN-PH,GOLDBLN-PL,GOLDBLN-PO,OILBREN-P,OILBREN-PH,OILBREN-PL,OILWTXI-P,OILWTXI-PH,OILWTXI-PL,SILVUSL-P,JAPAYE$-ER,USDOLSF-ER,SPXC.SERIESC-I3,SPXC.SERIESC-O1,SPXC.SERIESC-O3,SPXC.SERIESC-O6,SPXC.SERIESC-OI,SPXC.SERIESC-ON,SPXC.SERIESC-OY,SPXC.SERIESC-VI,SPXC.SERIESC-VM,SPXC.SERIESP-I3,SPXC.SERIESP-O1,SPXC.SERIESP-O3,SPXC.SERIESP-O6,SPXC.SERIESP-OI,SPXC.SERIESP-ON,SPXC.SERIESP-OY,SPXC.SERIESP-VI,SPXC.SERIESP-VM,VIXC.SERIESC-O1,VIXC.SERIESC-O3,VIXC.SERIESC-O6,VIXC.SERIESC-OI,VIXC.SERIESC-ON,VIXC.SERIESC-OY,VIXC.SERIESC-VI,VIXC.SERIESC-VM,VIXC.SERIESP-O1,VIXC.SERIESP-O3,VIXC.SERIESP-O6,VIXC.SERIESP-OI,VIXC.SERIESP-ON,VIXC.SERIESP-OY,VIXC.SERIESP-VI,VIXC.SERIESP-VM,USNAPMNO-ES,USPMNBC.Q-ES,USBSINV.B-ES,USCAPUS.R-ES,USCAPUTLQ-ES,USCNFBUSQ-ES,USCNFCONQ-ES,USCRDCONB-ES,USCSHPM%E-ES,USPENONFO-ES,USUMINM1R-ES,ECSWF1Y-IR
2011-09-16,26373.39,33.52,33.69,33.08,33.44,36881.34,84.24,84.96,82.96,83.26,115364.3,21.97,22.09,21.43,21.65,98287.81,72.84,75.25,72.16,74.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2308.96,2283.43,2284.28,2627.28,2600.96,2607.12,1220.06,1204.46,1209.21,32.48,30.43,31.81,1795.6,1798.6,1761.94,1771.35,115.1,115.1,115.1,87.92,87.92,87.92,39.97,76.875,1.1425,0.2488,0.2436,0.2716,0.2678,4930653.0,0.2581,0.2551,0.25724,242796.0,0.2536,0.2859,0.2728,0.2791,7912738.0,0.2774,0.2755,0.26811999999999997,417533.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23
2011-09-19,25368.81,32.25,32.47,31.675,32.46,37227.22,85.03,85.34,83.42,83.54,115154.3,21.93,22.06,21.63,21.77,95481.13,70.76,71.29,69.25,70.4,1522000.0,450000.0,38637000.0,1300000.0,9353000.0,671000.0,0.12,0.21,28.18,39.25,22.34,14.46,2277000.0,908000.0,4855000.0,27082000.0,3000.0,1565000.0,446000.0,0.48,1.1,11.11,12.66,2.9,2.8,2848000.0,6064000.0,15003000.0,70784000.0,247000.0,7331000.0,4127000.0,1.55,2.15,13.77,15.97,38.21,32.07,17710000.0,3281000.0,4837000.0,55201000.0,1377000.0,9925000.0,1300000.0,1.36,1.95,24.02,31.75,20.77,17.06,6645000.0,2319.73,2260.24,2277.64,2627.34,2564.46,2584.35,1214.99,1188.36,1214.99,35.33,32.35,34.8,1786.0,1827.36,1775.55,1821.25,112.7,112.7,112.7,85.89,85.89,85.89,40.46,76.405,1.1295,0.2509,0.2914,0.2876,0.2725,4704267.0,0.2645,0.2652,0.29116,101038.0,0.2547,0.3295,0.2873,0.2947,7527902.0,0.2738,0.2674,0.32786,266511.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23
2011-09-20,26769.95,33.88,35.07,31.94,32.37,37244.73,85.07,86.34,84.7,85.15,116572.1,22.2,22.47,21.86,21.99,93497.56,69.29,71.45,69.28,71.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2337.7,2293.06,2318.55,2643.37,2589.52,2623.89,1220.39,1201.29,1204.05,33.14,31.45,32.42,1799.05,1808.84,1769.74,1772.49,113.93,113.93,113.93,86.34,86.34,86.34,39.18,76.45,1.1297,0.2794,0.3091,0.2889,0.2947,5076593.0,0.2682,0.3156,0.30764,170690.0,0.2485,0.2786,0.2879,0.26899999999999996,8216602.0,0.2638,0.2624,0.27895,280721.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23
2011-09-21,25931.43,32.76,34.14,32.71,33.98,36964.53,84.43,86.1799,84.39,85.07,115206.8,21.94,22.5,21.9,22.18,87911.19,65.15,69.45,65.12,69.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2321.22,2257.55,2308.41,2613.29,2537.46,2601.06,1206.3,1166.21,1203.63,37.32,32.45,33.0,1796.9,1816.26,1784.94,1810.92,115.07,115.07,115.07,85.92,85.92,85.92,40.25,76.42,1.1159999999999999,0.2773,0.3631,0.3074,0.2813,5201939.0,0.2943,0.3116,0.36085,231205.0,0.2418,0.2743,0.2879,0.2745,8633320.0,0.2614,0.2943,0.27499,743017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23
2011-09-22,24709.61,31.27,32.29,30.66,31.62,36419.45,83.185,83.78,81.73,82.73,113500.3,21.615,21.9,21.34,21.55,82608.19,61.22,63.2,59.88,62.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2219.72,2151.48,2196.63,2494.31,2420.23,2466.06,1164.55,1114.22,1166.76,43.87,39.33,41.0,1729.63,1785.69,1721.34,1775.55,109.38,109.38,109.38,79.94,79.94,79.94,37.85,76.31,1.1039,0.27,0.3639,0.3308,0.2949,5316916.0,0.2981,0.33,0.3639,305208.0,0.2566,0.3594,0.3397,0.3211,8784400.0,0.3094,0.3054,0.35945,840713.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23
2011-09-23,24430.45,31.32,32.09,31.17,31.32,36500.45,83.37,83.9,82.47,82.7,116362.1,22.16,22.27,21.22,21.39,82581.19,61.2,62.22,60.23,60.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2216.75,2165.62,2165.75,2490.72,2438.28,2438.63,1141.72,1121.36,1128.82,42.82,40.42,42.17,1676.97,1754.71,1665.99,1723.46,108.43,108.43,108.43,80.25,80.25,80.25,32.9,76.26,1.1075,0.2752,0.3547,0.3219,0.3017,5372326.0,0.2961,0.3299,0.35513,363289.0,0.2715,0.3695,0.3409,0.3211,8747084.0,0.3242,0.3083,0.37037,475432.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23
2011-09-26,24943.95,32.09,32.3,31.34,32.25,36973.29,84.45,84.75,83.36,83.8,116782.1,22.24,22.44,21.79,22.16,85374.38,63.27,63.39,58.77,61.77,1522000.0,450000.0,38637000.0,1300000.0,9353000.0,671000.0,0.12,0.21,28.18,39.25,22.34,14.46,2277000.0,908000.0,4855000.0,27082000.0,3000.0,1565000.0,446000.0,0.48,1.1,11.11,12.66,2.9,2.8,2848000.0,6064000.0,15003000.0,70784000.0,247000.0,7331000.0,4127000.0,1.55,2.15,13.77,15.97,38.21,32.07,17710000.0,3281000.0,4837000.0,55201000.0,1377000.0,9925000.0,1300000.0,1.36,1.95,24.02,31.75,20.77,17.06,6645000.0,2237.13,2170.14,2216.66,2518.91,2446.12,2496.98,1164.19,1131.07,1136.43,43.34,39.02,40.99,1603.97,1662.49,1534.49,1576.74,107.3,107.3,107.3,80.92,80.92,80.92,28.16,76.38,1.107,0.2768,0.3302,0.318,0.276,5448177.0,0.2791,0.3336,0.33818000000000004,201220.0,0.2676,0.3531,0.3211,0.3194,8866374.0,0.3213,0.3003,0.35746999999999995,373691.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.925
2011-09-27,25228.34,32.25,33.09,32.08,32.84,36920.75,84.33,85.94,83.95,85.61,118357.4,22.54,22.98,22.37,22.5,85576.81,63.42,66.18,62.77,64.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2290.71,2241.75,2270.69,2590.94,2532.65,2560.78,1195.86,1163.32,1163.32,38.57,35.32,36.59,1654.99,1676.69,1614.41,1653.5,109.41,109.41,109.41,84.27,84.27,84.27,33.5,76.655,1.119,0.2817,0.3169,0.3213,0.2956,5522834.0,0.2988,0.3317,0.31508,292619.0,0.2535,0.3453,0.3017,0.27699999999999997,8977053.0,0.2986,0.2959,0.35151,532471.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23
2011-09-28,24457.58,31.23,32.57,31.17,32.47,36684.33,83.79,85.3,83.77,84.5899,117149.8,22.31,22.71,22.3,22.61,81407.25,60.33,63.95,60.1,63.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2281.09,2218.77,2266.29,2569.79,2491.07,2557.86,1184.71,1150.4,1175.12,41.24,36.65,37.7,1645.85,1667.99,1630.89,1636.88,109.18,109.18,109.18,81.19,81.19,81.19,31.04,76.425,1.1137,0.2723,0.3768,0.3422,0.3156,5132726.0,0.3313,0.3458,0.37975,118875.0,0.2771,0.348,0.33,0.3179,8508731.0,0.2901,0.2996,0.35098,341233.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23
2011-09-29,24995.91,32.07,32.485,31.49,31.96,36329.7,82.98,85.27,81.99,84.98,116624.6,22.21,22.6,21.87,22.38,82756.63,61.33,62.68,60.03,62.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2258.96,2160.2,2255.55,2538.97,2433.58,2535.52,1175.87,1139.93,1151.74,42.0,38.03,38.62,1614.69,1633.59,1582.8,1626.15,107.85,107.85,107.85,82.29,82.29,82.29,30.19,76.84,1.1192,0.2757,0.3344,0.2966,0.3025,5626464.0,0.2977,0.3406,0.34571999999999997,123117.0,0.2594,0.3503,0.3253,0.3188,9135221.0,0.3099,0.3,0.34554,288093.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.025
2011-09-30,23749.96,30.3,31.47,30.3,31.39,35592.27,82.13,83.68,82.02,82.38,112030.0,21.335,22.07,21.33,21.93,80165.06,59.73,61.25,59.38,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2185.61,2139.17,2167.24,2468.98,2415.07,2444.77,1159.93,1131.34,1159.93,42.99,39.88,40.93,1617.79,1639.99,1606.29,1627.95,106.22,106.22,106.22,79.08,79.08,79.08,30.45,77.08,1.1009,0.2741,0.3813,0.3525,0.3305,5308181.0,0.316,0.3437,0.38559,300953.0,0.2821,0.3878,0.3371,0.33299999999999996,8611616.0,0.3004,0.3045,0.39826999999999996,449586.0,,,,,,,,,,,,,,,,,,,1528468.0,,,,,2720.45695,,,,1.01
2011-10-03,23167.0,29.61,30.48,29.38,30.0,35375.59,81.63,83.22,81.18,81.72,108275.6,20.62,21.4,20.57,21.18,77467.38,57.72,59.95,57.72,58.9,1522000.0,450000.0,38637000.0,1300000.0,9353000.0,671000.0,0.12,0.21,28.18,39.25,22.34,14.46,2277000.0,908000.0,4855000.0,27082000.0,3000.0,1565000.0,446000.0,0.48,1.1,11.11,12.66,2.9,2.8,2848000.0,6064000.0,15003000.0,70784000.0,247000.0,7331000.0,4127000.0,1.55,2.15,13.77,15.97,38.21,32.07,17710000.0,3281000.0,4837000.0,55201000.0,1377000.0,9925000.0,1300000.0,1.36,1.95,24.02,31.75,20.77,17.06,6645000.0,2153.95,2084.3,2128.02,2430.88,2335.23,2401.19,1138.99,1098.92,1131.4,45.55,41.51,44.25,1648.95,1663.6,1620.07,1632.63,105.61,105.61,105.61,77.31,77.31,77.31,31.05,76.65,1.0923,0.257,0.3955,0.3844,0.3544,5513519.0,0.3301,0.3104,0.37411,301073.0,0.3228,0.3986,0.3585,0.3566,9000622.0,0.3364,0.3242,0.41562,688758.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.285
2011-10-04,23643.85,30.66,30.71,28.52,29.08,35384.26,81.65,81.78,78.61,80.67,111426.1,21.22,21.27,20.4,20.45,79332.94,59.11,59.32,54.79,56.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2131.31,2042.9,2064.01,2406.67,2298.89,2312.68,1125.12,1074.77,1099.12,46.88,40.02,46.18,1628.65,1678.0,1620.29,1671.15,104.15,104.15,104.15,75.32,75.32,75.32,30.6,76.71,1.0864,0.252,0.3464,0.2726,0.2832,5630768.0,0.3067,0.3045,0.33289,448183.0,0.3576,0.3916,0.4017,0.3412,9153571.0,0.3359,0.3283,0.38249,885824.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.025
2011-10-05,23877.67,30.75,31.1,30.18,30.66,34777.55,80.25,81.78,78.62,80.99,114734.3,21.85,21.97,21.06,21.25,82648.0,61.58,62.1,58.25,59.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2187.56,2106.62,2121.03,2466.5,2380.96,2398.37,1146.07,1115.68,1123.37,41.2,37.51,40.73,1612.24,1633.29,1596.75,1624.95,105.15,105.15,105.15,79.53,79.53,79.53,28.69,76.95,1.0837,0.2751,0.3337,0.3153,0.3029,5449778.0,0.2979,0.2765,0.33255999999999997,308355.0,0.28,0.354,0.3524,0.32799999999999996,9090810.0,0.32799999999999996,0.3182,0.34804,588192.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.285
2011-10-06,24698.21,31.83,31.85,30.89,31.05,34322.51,79.2,80.0,78.41,79.81,115679.5,22.03,22.05,21.67,21.92,85748.31,63.89,64.25,61.02,62.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2218.3,2169.57,2181.58,2507.44,2446.72,2459.05,1165.55,1134.95,1143.93,38.74,36.15,38.24,1641.47,1654.55,1631.29,1646.4,106.28,106.28,106.28,82.25,82.25,82.25,31.8,76.7,1.0868,0.2642,0.319,0.3066,0.2875,5782831.0,0.2922,0.2934,0.31340999999999997,381298.0,0.2761,0.3278,0.3664,0.3206,9405337.0,0.3122,0.308,0.33236,646717.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.285
2011-10-07,24680.57,31.61,32.34,31.09,32.34,34244.5,79.02,79.6858,78.72,79.31,117044.8,22.29,22.5,21.91,22.07,84070.63,62.64,64.08,61.92,63.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2227.38,2190.26,2217.51,2512.14,2468.6,2509.61,1171.4,1150.26,1164.97,37.82,35.19,35.67,1652.18,1665.69,1643.34,1657.2,106.13,106.13,106.13,83.07,83.07,83.07,31.98,76.76,1.0929,0.2719,0.3353,0.3285,0.3158,5789318.0,0.3067,0.3033,0.35379,258329.0,0.2871,0.2981,0.3154,0.3054,9422401.0,0.3113,0.3058,0.32621,559075.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.285
2011-10-10,25652.09,32.93,32.945,32.3,32.32,35202.24,81.23,81.32,79.85,79.9999,120142.8,22.88,22.89,22.47,22.484,88298.31,65.79,66.08,64.61,64.61,1522000.0,450000.0,38637000.0,1300000.0,9353000.0,671000.0,0.12,0.21,28.18,39.25,22.34,14.46,2277000.0,908000.0,4855000.0,27082000.0,3000.0,1565000.0,446000.0,0.48,1.1,11.11,12.66,2.9,2.8,2848000.0,6064000.0,15003000.0,70784000.0,247000.0,7331000.0,4127000.0,1.55,2.15,13.77,15.97,38.21,32.07,17710000.0,3281000.0,4837000.0,55201000.0,1377000.0,9925000.0,1300000.0,1.36,1.95,24.02,31.75,20.77,17.06,6645000.0,2278.74,2237.48,2241.17,2566.05,2519.78,2522.72,1194.91,1158.15,1158.15,35.45,32.96,35.45,1664.17,1670.8,1637.59,1650.59,109.17,109.17,109.17,85.31,85.31,85.31,32.23,76.73,1.1062,0.2734,0.2842,0.2761,0.2867,5892472.0,0.2825,0.2801,0.2835,260065.0,0.2728,0.302,0.3165,0.3005,9536212.0,0.3045,0.3009,0.28813,509134.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.285
2011-10-11,25639.74,32.9,33.15,32.585,32.68,35059.23,80.9,81.06,80.25,80.98,120720.4,22.99,23.0,22.61,22.76,89680.75,66.82,68.04,65.25,65.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2300.7,2269.54,2272.64,2587.28,2551.94,2554.7,1199.24,1187.3,1194.87,34.24,32.62,33.95,1662.97,1684.36,1653.6,1680.24,109.47,109.47,109.47,85.89,85.89,85.89,31.37,76.7,1.1007,0.2658,0.2799,0.2914,0.2852,5983600.0,0.284,0.28,0.28187,255436.0,0.2714,0.2748,0.2896,0.2922,9665439.0,0.2919,0.2892,0.28588,486149.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.285
2011-10-12,26187.27,33.42,34.27,33.31,33.59,35284.58,81.42,82.5,81.21,81.51,121403.1,23.12,23.28,22.98,23.0,90338.38,67.31,68.62,66.82,67.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2331.91,2305.31,2316.76,2629.49,2602.31,2606.61,1220.25,1196.19,1196.19,31.93,29.79,31.57,1678.55,1691.6,1659.89,1666.4,111.94,111.94,111.94,85.36,85.36,85.36,32.89,77.34,1.1179999999999999,0.2648,0.2646,0.2763,0.27899999999999997,6091080.0,0.2728,0.2639,0.27865999999999996,438982.0,0.2453,0.2399,0.2586,0.2694,9769403.0,0.2751,0.2747,0.25069,747380.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.285
2011-10-13,26200.93,33.68,33.78,32.955,33.66,35392.93,81.67,81.95,81.28,81.44,122820.8,23.39,23.46,22.96,23.02,90190.75,67.2,67.58,65.74,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2330.64,2299.73,2300.86,2625.22,2588.71,2595.05,1207.46,1190.58,1206.96,32.76,30.48,31.99,1660.65,1683.89,1652.69,1671.48,110.34,110.34,110.34,84.52,84.52,84.52,31.97,76.825,1.1091,0.2519,0.2602,0.2643,0.2681,6165346.0,0.2692,0.265,0.27082,294270.0,0.2623,0.2473,0.2716,0.2756,9923674.0,0.2815,0.2915,0.25718,412365.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.285
2011-10-14,26439.76,34.03,34.09,33.375,33.95,35436.26,81.77,82.81,81.19,82.07,123398.4,23.5,23.5,23.25,23.44,95210.25,70.94,70.99,68.53,68.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2371.94,2344.74,2360.0,2667.85,2636.0,2655.23,1224.61,1205.65,1205.65,29.96,28.08,29.07,1671.8,1683.4,1660.64,1668.19,114.2,114.2,114.2,87.18,87.18,87.18,31.82,77.365,1.1187,0.258,0.2336,0.2347,0.2432,6173677.0,0.2556,0.2595,0.24067,293517.0,0.273,0.2311,0.2535,0.2771,9977855.0,0.2672,0.2697,0.2392,502700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.285
2011-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.4,,,,,,,,,,,
2011-10-17,25943.54,33.23,33.82,33.15,33.78,35691.94,82.36,82.53,81.54,81.57,122243.3,23.28,23.6,23.14,23.32,90620.19,67.52,69.93,67.17,69.74,1522000.0,450000.0,38637000.0,1300000.0,9353000.0,671000.0,0.12,0.21,28.18,39.25,22.34,14.46,2277000.0,908000.0,4855000.0,27082000.0,3000.0,1565000.0,446000.0,0.48,1.1,11.11,12.66,2.9,2.8,2848000.0,6064000.0,15003000.0,70784000.0,247000.0,7331000.0,4127000.0,1.55,2.15,13.77,15.97,38.21,32.07,17710000.0,3281000.0,4837000.0,55201000.0,1377000.0,9925000.0,1300000.0,1.36,1.95,24.02,31.75,20.77,17.06,6645000.0,2367.21,2322.53,2359.53,2658.25,2606.91,2653.32,1224.47,1198.55,1224.54,33.39,30.12,30.35,1682.65,1694.6,1675.85,1680.85,113.37,113.37,113.37,86.44,86.44,86.44,32.3,76.72,1.1137,0.263,0.2693,0.2762,0.2761,6215310.0,0.2744,0.2664,0.27033,279826.0,0.2539,0.2816,0.2764,0.2756,10153570.0,0.276,0.2827,0.28398,573795.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.285
2011-10-18,26588.48,34.26,34.67,33.05,33.65,36649.68,84.57,85.0,82.19,82.35,122873.3,23.4,23.485,23.065,23.17,93827.88,69.91,70.4,66.6,67.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2375.26,2309.88,2331.98,2667.57,2586.31,2614.05,1233.1,1191.48,1200.75,34.71,29.69,33.37,1636.2,1676.36,1626.34,1671.19,111.49,111.49,111.49,88.46,88.46,88.46,31.0,76.755,1.1073,0.2425,0.2603,0.2606,0.2595,6033654.0,0.2596,0.2582,0.2595,329739.0,0.2338,0.2564,0.2578,0.2701,10269340.0,0.2716,0.2742,0.25795,539476.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.285
2011-10-19,26380.38,33.73,34.18,33.6,34.04,36567.34,84.38,84.99,84.17,84.39,127284.1,24.24,24.5,23.86,24.01,91130.25,67.9,70.93,67.73,69.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2357.55,2310.65,2348.52,2651.88,2597.77,2642.89,1229.64,1206.31,1225.19,35.47,31.91,32.92,1649.85,1664.89,1643.1,1660.0,113.12,113.12,113.12,86.11,86.11,86.11,31.97,76.78,1.1118,0.2765,0.2868,0.2822,0.287,6451670.0,0.2818,0.2753,0.28798,490057.0,0.2497,0.293,0.2759,0.2645,10782230.0,0.2777,0.2801,0.29551,872288.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.285
2011-10-20,26346.3,33.9,34.16,33.18,33.81,36515.34,84.26,85.35,83.78,84.38,123976.0,23.61,23.875,23.35,23.875,91251.0,67.99,68.8099,66.5,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2317.34,2274.49,2317.34,2606.39,2557.17,2605.42,1219.53,1197.34,1209.85,36.87,34.16,34.44,1614.34,1644.5,1608.4,1615.65,110.6,110.6,110.6,85.85,85.85,85.85,30.79,76.87,1.1139,0.262,0.2853,0.2763,0.2731,5420464.0,0.2707,0.2732,0.28535,474937.0,0.2781,0.2899,0.2913,0.2929,8439937.0,0.2927,0.2893,0.28986999999999996,666036.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.285
2011-10-21,27430.86,35.08,35.29,34.6,34.82,36966.04,85.3,85.3,84.32,84.77,126181.4,24.03,24.25,23.8,23.86,90432.31,67.38,69.28,66.52,68.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2349.79,2314.77,2332.21,2646.92,2611.11,2630.3,1239.03,1215.39,1215.39,32.98,31.32,32.76,1636.32,1648.09,1610.94,1628.8,113.02,113.02,113.02,87.42,87.42,87.42,30.8,76.13,1.1327,0.2617,0.2484,0.2578,0.2546,5556635.0,0.2574,0.2598,0.24805,286048.0,0.2704,0.2612,0.272,0.2856,8670882.0,0.2817,0.2784,0.26069000000000003,606638.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.285
2011-10-24,28111.19,35.94,36.09,35.3,35.35,36610.68,84.48,85.18,84.16,84.83,129122.0,24.59,24.79,24.02,24.05,93787.63,69.88,69.95,67.4,67.78,1522000.0,450000.0,38637000.0,1300000.0,9353000.0,671000.0,0.12,0.21,28.18,39.25,22.34,14.46,2277000.0,908000.0,4855000.0,27082000.0,3000.0,1565000.0,446000.0,0.48,1.1,11.11,12.66,2.9,2.8,2848000.0,6064000.0,15003000.0,70784000.0,247000.0,7331000.0,4127000.0,1.55,2.15,13.77,15.97,38.21,32.07,17710000.0,3281000.0,4837000.0,55201000.0,1377000.0,9925000.0,1300000.0,1.36,1.95,24.02,31.75,20.77,17.06,6645000.0,2389.91,2341.15,2341.71,2703.07,2643.94,2644.83,1256.55,1238.72,1238.72,31.7,28.84,31.67,1655.57,1661.59,1635.1,1652.35,113.06,113.06,113.06,91.13,91.13,91.13,31.7,76.11,1.1305,0.2582,0.2308,0.2479,0.2473,5671138.0,0.2497,0.25,0.22854000000000002,321049.0,0.2612,0.2584,0.2537,0.2624,8941171.0,0.2649,0.2661,0.25891,719191.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.29
2011-10-25,27536.81,35.14,35.93,35.03,35.81,36068.98,83.23,84.5,83.05,83.45,129332.0,24.63,24.85,24.39,24.47,91304.75,68.03,70.52,67.78,70.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2375.53,2332.18,2375.49,2685.88,2633.94,2685.86,1253.86,1226.79,1254.19,32.46,30.32,30.68,1684.48,1688.0,1643.24,1655.6,113.18,113.18,113.18,93.17,93.17,93.17,32.0,75.77,1.1351,0.2624,0.2612,0.263,0.2619,5322777.0,0.2586,0.2564,0.26095,176088.0,0.2626,0.2785,0.2537,0.2676,8794239.0,0.2658,0.2731,0.28281999999999996,341674.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.29
